"id","fqdn/ip","port","severity","finding","cve","cwe"
"cert","monportailrh.nc/61.5.212.17","443","INFO","-----BEGIN CERTIFICATE----- MIIHDzCCBfegAwIBAgIRAL4iw7cT/uDOYjt9UctfCkMwDQYJKoZIhvcNAQELBQAw gYExCzAJBgNVBAYTAkZSMREwDwYDVQQIEwhDYWx2YWRvczENMAsGA1UEBxMEQ2Fl bjEVMBMGA1UEChMMVEJTIElOVEVSTkVUMRgwFgYDVQQLEw9UQlMgSU5URVJORVQg Q0ExHzAdBgNVBAMTFlRCUyBYNTA5IENBIGJ1c2luZXNzIDIwHhcNMTkwODA1MDAw MDAwWhcNMjEwOTAzMjM1OTU5WjCByjELMAkGA1UEBhMCTkMxDjAMBgNVBBETBTk4 ODAwMQ8wDQYDVQQIEwZOb3VtZWExDzANBgNVBAcTBk5vdW1lYTEVMBMGA1UECRMM Q2VudHJlIFZpbGxlMR0wGwYDVQQJExQxIEF2ZW51ZSBkdSBNYWwgRm9jaDE5MDcG A1UEChMwQ0FCSU5FVCBEVSBHT1VWRVJORU1FTlQgREUgTEEgTk9VVkVMTEUtQ0FM RURPTklFMRgwFgYDVQQDEw9tb25wb3J0YWlscmgubmMwggEiMA0GCSqGSIb3DQEB AQUAA4IBDwAwggEKAoIBAQCioXlgIOBFCMMK0aSzq1mimoWGNQVQBrWbvyo5/53+ nse+JCAWDj1H3p9cmyk33rC4AlzcQC8wBHt1CXavWqP1ab5cxbmDsWbCYon6nW4c ms+vtf9361eodStpxHZfiOsEZ34+CSyMA64lPP6s0Dhj2Mrmnj56V900i4YRcy3b t72WWfziR7IgGTVWaKTgtOdOEOiQR0ombkl5E6buddxSl/i4qptjOsJzrLsbJmvU rTd+kVtBddzG3qHmlxtGJV/F1CXiT2jPSbkzpEMfbdwXnBf+nAebrM/BWc2YtiNS Yr9OFmgwxV2ZdbdEs8qdPkpEPG+/AB404puDV4ALKHjjAgMBAAGjggM1MIIDMTAf BgNVHSMEGDAWgBRx8gupo+3LA0oMPAE7vkxEbesq+DAdBgNVHQ4EFgQUK92g8Uj5 KXuVVZiYVDVfzSxhktgwDgYDVR0PAQH/BAQDAgWgMAwGA1UdEwEB/wQCMAAwHQYD VR0lBBYwFAYIKwYBBQUHAwEGCCsGAQUFBwMCMEoGA1UdIARDMEEwNQYKKwYBBAHl NwIBATAnMCUGCCsGAQUFBwIBFhlodHRwczovL2Nwcy51c2VydHJ1c3QuY29tMAgG BmeBDAECAjBABgNVHR8EOTA3MDWgM6Axhi9odHRwOi8vY3JsLnVzZXJ0cnVzdC5j b20vVEJTWDUwOUNBYnVzaW5lc3MyLmNybDByBggrBgEFBQcBAQRmMGQwOwYIKwYB BQUHMAKGL2h0dHA6Ly9jcnQudXNlcnRydXN0LmNvbS9UQlNYNTA5Q0FidXNpbmVz czIuY3J0MCUGCCsGAQUFBzABhhlodHRwOi8vb2NzcC51c2VydHJ1c3QuY29tMC8G A1UdEQQoMCaCD21vbnBvcnRhaWxyaC5uY4ITd3d3Lm1vbnBvcnRhaWxyaC5uYzCC AX0GCisGAQQB1nkCBAIEggFtBIIBaQFnAHUA9lyUL9F3MCIUVBgIMJRWjuNNExkz v98MLyALzE7xZOMAAAFsY5+vIwAABAMARjBEAiAerjvE/gbD4BnOsJpX3IkNEAT1 pEqOIryVo7Euef2TnAIgafs45deu6sHGL/pnFK09Jb9F5zo32VKNdSysVT4ntRMA dgBElGUusO7Or8RAB9io/ijA2uaCvtjLMbU/0zOWtbaBqAAAAWxjn69BAAAEAwBH MEUCIQCwW5VlqKEVrDltsPTYXdor5g7yPa/mPJHOS1KIgu2cSAIgMh5dgaOH/u4T tW+DYnQHqcse1hAq5B2eixI1V307EDQAdgBVgdTCFpA2AUrqC5tXPFPwwOQ4eHAl CBcvo6odBxPTDAAAAWxjn69iAAAEAwBHMEUCIQCv6MT67+YkJzGE2KF/KfrrJ19l YjqibNozgMjKsz5evQIgdLyfoi7QT2JaGRzrJsUltYoJXdaUbCz2UewVbmwOM9ww DQYJKoZIhvcNAQELBQADggEBALkkJNLOYpscYYXucVqPG/f+5yifWP/HevB4VOG5 g/AwNBYVX9JPIwQ46jwjQ6pDB51xfRhT95KJYqTfrwjO880djZFXJsJnkxYS4+9L KgAuFW30WTMmlvhB5bJJhUnZ1WB7wxtIDV8923c9rs0ll8ruc9BBeoLlCrmr/B5Q y3wyoL+vsUyCINXQCEo25F4JeUQjuhK/xh6l8BSmaIwTjlLuf06X4mtpwrTV1RSv 7PLERSgzxI2Dqtr5YT3Ojukrn+DyNknAIdm5bH0xwbyNm0ZwMGoPd6EhoYeCv+rk kF2kdnX86q+SSgLsHpJWBl7oDi6yx8k0TslWIfmDBbePask= -----END CERTIFICATE-----","",""
"cert_commonName","monportailrh.nc/61.5.212.17","443","OK","monportailrh.nc","",""
"cert_commonName_wo_SNI","monportailrh.nc/61.5.212.17","443","INFO","*.gouv.nc","",""
"cert_subjectAltName","monportailrh.nc/61.5.212.17","443","INFO","monportailrh.nc www.monportailrh.nc","",""
"cert_trust","monportailrh.nc/61.5.212.17","443","OK","Ok via SAN and CN (SNI mandatory)","",""
"cert_chain_of_trust","monportailrh.nc/61.5.212.17","443","OK","passed.","",""
"cert_certificatePolicies_EV","monportailrh.nc/61.5.212.17","443","INFO","no","",""
"cert_expirationStatus","monportailrh.nc/61.5.212.17","443","HIGH","expires < 30 days (8)","",""
"cert_notBefore","monportailrh.nc/61.5.212.17","443","INFO","2019-08-05 00:00","",""
"cert_notAfter","monportailrh.nc/61.5.212.17","443","HIGH","2021-09-03 23:59","",""
"cert_extlifeSpan","monportailrh.nc/61.5.212.17","443","INFO","760 =< 398 days","",""
"cert_eTLS","monportailrh.nc/61.5.212.17","443","INFO","not present","",""
"cert_crlDistributionPoints","monportailrh.nc/61.5.212.17","443","INFO","http://crl.usertrust.com/TBSX509CAbusiness2.crl","",""
"cert_ocspURL","monportailrh.nc/61.5.212.17","443","INFO","http://ocsp.usertrust.com","",""
"OCSP_stapling","monportailrh.nc/61.5.212.17","443","LOW","not offered","",""
"cert_mustStapleExtension","monportailrh.nc/61.5.212.17","443","INFO","--","",""
"DNS_CAArecord","monportailrh.nc/61.5.212.17","443","LOW","--","",""
"certificate_transparency","monportailrh.nc/61.5.212.17","443","OK","yes (certificate extension)","",""
"certs_countServer","monportailrh.nc/61.5.212.17","443","INFO","3","",""
"certs_list_ordering_problem","monportailrh.nc/61.5.212.17","443","INFO","no","",""
"cert_caIssuers","monportailrh.nc/61.5.212.17","443","INFO","TBS X509 CA business 2 (TBS INTERNET from FR)","",""
"intermediate_cert <#1>","monportailrh.nc/61.5.212.17","443","INFO","-----BEGIN CERTIFICATE----- MIIGCzCCA/OgAwIBAgIQNAQ5ZD0uy7305qlXXebHpjANBgkqhkiG9w0BAQwFADCB iDELMAkGA1UEBhMCVVMxEzARBgNVBAgTCk5ldyBKZXJzZXkxFDASBgNVBAcTC0pl cnNleSBDaXR5MR4wHAYDVQQKExVUaGUgVVNFUlRSVVNUIE5ldHdvcmsxLjAsBgNV BAMTJVVTRVJUcnVzdCBSU0EgQ2VydGlmaWNhdGlvbiBBdXRob3JpdHkwHhcNMTQw OTIzMDAwMDAwWhcNMjQwOTIyMjM1OTU5WjCBgTELMAkGA1UEBhMCRlIxETAPBgNV BAgTCENhbHZhZG9zMQ0wCwYDVQQHEwRDYWVuMRUwEwYDVQQKEwxUQlMgSU5URVJO RVQxGDAWBgNVBAsTD1RCUyBJTlRFUk5FVCBDQTEfMB0GA1UEAxMWVEJTIFg1MDkg Q0EgYnVzaW5lc3MgMjCCASIwDQYJKoZIhvcNAQEBBQADggEPADCCAQoCggEBANh9 P++rsG4jHQsHeVvdavLrTcppoh2YUKP7aZX0yW97qmN2At3FvWopmNgAMJ3e/c6q SsE21M5FemzCMVm94/pT6hzy37ZLhTOGuw0CMfxXdnjk1clNuuu3GBFknPt8BwfC ptaQvTx5h9wFISqhgb8dvroToRaNSXtXTGK1shedyU33GjuFYYkxapzRxxSCSgck c4X+RQHPwZio7HrDfGg/txhDUZO+36OvIZy3NlLmWF6l1orrLt5v7lo+rUGm4sO4 0GUCRUjzFjno7SQTD9sT78JPvZK5bGtTEwcmKiLgyhF7PGwU/Dco1v1yTmdLHpXG eT7Ek3hkbTqil4DXP98CAwEAAaOCAXQwggFwMB8GA1UdIwQYMBaAFFN5v1qqK0rP VIDh2JvAnfKyA2bLMB0GA1UdDgQWBBRx8gupo+3LA0oMPAE7vkxEbesq+DAOBgNV HQ8BAf8EBAMCAYYwEgYDVR0TAQH/BAgwBgEB/wIBADAdBgNVHSUEFjAUBggrBgEF BQcDAQYIKwYBBQUHAwIwIQYDVR0gBBowGDAMBgorBgEEAeU3AgEBMAgGBmeBDAEC AjBQBgNVHR8ESTBHMEWgQ6BBhj9odHRwOi8vY3JsLnVzZXJ0cnVzdC5jb20vVVNF UlRydXN0UlNBQ2VydGlmaWNhdGlvbkF1dGhvcml0eS5jcmwwdgYIKwYBBQUHAQEE ajBoMD8GCCsGAQUFBzAChjNodHRwOi8vY3J0LnVzZXJ0cnVzdC5jb20vVVNFUlRy dXN0UlNBQWRkVHJ1c3RDQS5jcnQwJQYIKwYBBQUHMAGGGWh0dHA6Ly9vY3NwLnVz ZXJ0cnVzdC5jb20wDQYJKoZIhvcNAQEMBQADggIBACtBsWITnH+onImsd6+gaSV1 LMRiMTwBs4mBcI3nhrCRAUqDX1BwxyaUQhaxbCkC3rfk+GnP6LQPprM1FCxXOBFd xeNraQS9DQr1w7A6ypv4smdH+mRTRWh30+OXmhwlK5nM8dntTgjFn5he0/kXi4bW +4IORYgqzuwVcealp504UWegsvF7CNhoQboOs3Har5M1OPuGqPtkHJ40GeWW9Wn4 KYOuJz4s+d1XZaxXOMTP3/6Gw1hSILN5MReWKGhIZVJBIJ6Mhj1Hev/0ofaO6M1X HT/mLaIT3DvjWEPOCLCARaS7oqgZsjvb9f+FYdCEMWxEnpYiDZwIgkwB+w98NGTZ 7WGb5ctFmnUcKpls/orozduVnJM1yFNojZyUCyYdA/8sXYin4umzJMyqhjAPB5ax a0SjWnn1337aWtiofu0anT26LgmjvalDoalN66heEVaaDfWuKBODlzw0LlINceIZ ZEjTCCcwkujFam/e8Lx3cpaw7qLja57VsrONHYwQxVZyUFVycmkoOj4d0SncGXbg 1vv6jbFxDIRMGkr42btUnJOoJBT1jxxUUcl/p1VFP7aYV8Z8XB/SJsZgEH5bI8yL RY8JffFaGQwVNru/XsFI+xJ2hS8FjYajtIjKxGF3XYrVmmNOm7meWZDfyWj/AAGj S7ZS53apMKKU5mJiQZdc -----END CERTIFICATE-----","",""
"intermediate_cert_fingerprintSHA256 <#1>","monportailrh.nc/61.5.212.17","443","INFO","436FED30895D6C7F0D6DC09DB621AB3B88EC6321C56CA6FD49D79811E2A598CA","",""
"intermediate_cert_notBefore <#1>","monportailrh.nc/61.5.212.17","443","INFO","2014-09-23 00:00","",""
"intermediate_cert_notAfter <#1>","monportailrh.nc/61.5.212.17","443","OK","2024-09-22 23:59","",""
"intermediate_cert_expiration <#1>","monportailrh.nc/61.5.212.17","443","OK","ok > 40 days","",""
"intermediate_cert_chain <#1>","monportailrh.nc/61.5.212.17","443","INFO","TBS X509 CA business 2 <-- USERTrust RSA Certification Authority","",""
"intermediate_cert <#2>","monportailrh.nc/61.5.212.17","443","INFO","-----BEGIN CERTIFICATE----- MIIF3jCCA8agAwIBAgIQAf1tMPyjylGoG7xkDjUDLTANBgkqhkiG9w0BAQwFADCB iDELMAkGA1UEBhMCVVMxEzARBgNVBAgTCk5ldyBKZXJzZXkxFDASBgNVBAcTC0pl cnNleSBDaXR5MR4wHAYDVQQKExVUaGUgVVNFUlRSVVNUIE5ldHdvcmsxLjAsBgNV BAMTJVVTRVJUcnVzdCBSU0EgQ2VydGlmaWNhdGlvbiBBdXRob3JpdHkwHhcNMTAw MjAxMDAwMDAwWhcNMzgwMTE4MjM1OTU5WjCBiDELMAkGA1UEBhMCVVMxEzARBgNV BAgTCk5ldyBKZXJzZXkxFDASBgNVBAcTC0plcnNleSBDaXR5MR4wHAYDVQQKExVU aGUgVVNFUlRSVVNUIE5ldHdvcmsxLjAsBgNVBAMTJVVTRVJUcnVzdCBSU0EgQ2Vy dGlmaWNhdGlvbiBBdXRob3JpdHkwggIiMA0GCSqGSIb3DQEBAQUAA4ICDwAwggIK AoICAQCAEmUXNg7D2wiz0KxXDXbtzSfTTK1Qg2HiqiBNCS1kCdzOiZ/MPans9s/B 3PHTsdZ7NygRK0faOca8Ohm0X6a9fZ2jY0K2dvKpOyuR+OJv0OwWIJAJPuLodMkY tJHUYmTbf6MG8YgYapAiPLz+E/CHFHv25B+O1ORRxhFnRghRy4YUVD+8M/5+bJz/ Fp0YvVGONaanZshyZ9shZrHUm3gDwFA66Mzw3LyeTP6vBZY1H1dat//O+T23LLb2 VN3I5xI6Ta5MirdcmrS3ID3KfyI0rn47aGYBROcBTkZTmzNg95S+UzeQc0PzMsNT 79uq/nROacdrjGCT3sTHDN/hMq7MkztReJVni+49Vv4M0GkPGw/zJSZrM233bkf6 c0Plfg6lZrEpfDKEY1WJxA3Bk1QwGROs0303p+tdOmw1XNtB1xLaqUkL39iAigmT Yo61Zs8liM2EuLE/pDkP2QKe6xJMlXzzawWpXhaDzLhn4ugTncxbgtNMs+1b/97l c6wjOy0AvzVVdAlJ2ElYGn+SNuZRkg7zJn0cTRe8yexDJtC/QV9AqURE9JnnV4ee UB9XVKg+/XRjL7FQZQnmWEIuQxpMtPAlR1n6BB6T1CZGSlCBst6+eLf8ZxXhyVeE Hg9j1uliutZfVS7qXMYoCAQlObgOK6nyTJccBz8NUvXt7y+CDwIDAQABo0IwQDAd BgNVHQ4EFgQUU3m/WqorSs9UgOHYm8Cd8rIDZsswDgYDVR0PAQH/BAQDAgEGMA8G A1UdEwEB/wQFMAMBAf8wDQYJKoZIhvcNAQEMBQADggIBAFzUfA3P9wF9QZllDHPF Up/L+M+ZBn8b2kMVn54CVVeWFPFSPCeHlCjtHzoBN6J2/FNQwISbxmtOuowhT6KO VWKR82kV2LyI48SqC/3vqOlLVSoGIG1VeCkZ7l8wXEskEVX/JJpuXior7gtNn3/3 ATiUFJVDBwn7YKnuHKsSjKCaXqeYalltiz8I+8jRRa8YFWSQEg9zKC7F4iRO/Fjs 8PRF/iKz6y+O0tlFYQXBl2+odnKPi4w2r78NBc5xjeambx9spnFixdjQg3IM8WcR iQycE0xyNN+81XHfqnHd4blsjDwSXWXavVcStkNr/+XeTWYRUc+ZruwXtuhxkYze Sf7dNXGiFSeUHM9h4ya7b6NnJSFd5t0dCy5oGzuCr+yDZ4XUmFF0sbmZgIn/f3gZ XHlKYC6SQK5MNyosycdiyA5d9zZbyuAlJQG03RoHnHcAP9Dc1ew91Pq7P8yF1m9/ qS3fuQL39ZeatTXaw2ewh0qpKJ4jjv9cJ2vhsE/zB+4ALtRZh8tSQZXq9EfX7mRB VXyNWQKV3WKdwrnuWih0hKWbt5DHDAff9Yk2dDLWKMGwsAvgnEzDHNb842m1R0aB L6KCq9NjRHDEjf8tM7qtj3u1cIiuPhnPQCjY/MiQu12ZIvVS5ljFH4gxQ+6IHdfG jjxDah2nGN59PRbxYvnKkKj9 -----END CERTIFICATE-----","",""
"intermediate_cert_fingerprintSHA256 <#2>","monportailrh.nc/61.5.212.17","443","INFO","E793C9B02FD8AA13E21C31228ACCB08119643B749C898964B1746D46C3D4CBD2","",""
"intermediate_cert_notBefore <#2>","monportailrh.nc/61.5.212.17","443","INFO","2010-02-01 00:00","",""
"intermediate_cert_notAfter <#2>","monportailrh.nc/61.5.212.17","443","OK","2038-01-18 23:59","",""
"intermediate_cert_expiration <#2>","monportailrh.nc/61.5.212.17","443","OK","ok > 40 days","",""
"intermediate_cert_chain <#2>","monportailrh.nc/61.5.212.17","443","INFO","USERTrust RSA Certification Authority <-- USERTrust RSA Certification Authority","",""
"intermediate_cert_badOCSP","monportailrh.nc/61.5.212.17","443","OK","intermediate certificate(s) is/are ok","",""
"HTTP_status_code","monportailrh.nc/61.5.212.17","443","INFO","301 Moved Permanently ('/')","",""
"HTTP_clock_skew","monportailrh.nc/61.5.212.17","443","INFO","-1 seconds from localtime","",""
"HSTS","monportailrh.nc/61.5.212.17","443","LOW","not offered","",""
"HPKP","monportailrh.nc/61.5.212.17","443","INFO","No support for HTTP Public Key Pinning","",""
"banner_server","monportailrh.nc/61.5.212.17","443","INFO","nginx","",""
"banner_application","monportailrh.nc/61.5.212.17","443","INFO","No application banner found","",""
"cookie_count","monportailrh.nc/61.5.212.17","443","INFO","0 at '/' (30x detected, better try target URL of 30x)","",""
"security_headers","monportailrh.nc/61.5.212.17","443","MEDIUM","--","",""
"banner_reverseproxy","monportailrh.nc/61.5.212.17","443","INFO","--","","CWE-200"
"heartbleed","monportailrh.nc/61.5.212.17","443","OK","not vulnerable, no heartbeat extension","CVE-2014-0160","CWE-119"
"CCS","monportailrh.nc/61.5.212.17","443","OK","not vulnerable","CVE-2014-0224","CWE-310"
"ticketbleed","monportailrh.nc/61.5.212.17","443","OK","not vulnerable","CVE-2016-9244","CWE-200"
"ROBOT","monportailrh.nc/61.5.212.17","443","OK","not vulnerable","CVE-2017-17382 CVE-2017-17427 CVE-2017-17428 CVE-2017-13098 CVE-2017-1000385 CVE-2017-13099 CVE-2016-6883 CVE-2012-5081 CVE-2017-6168","CWE-203"
"secure_renego","monportailrh.nc/61.5.212.17","443","OK","supported","","CWE-310"
"secure_client_renego","monportailrh.nc/61.5.212.17","443","OK","not vulnerable","CVE-2011-1473","CWE-310"
"CRIME_TLS","monportailrh.nc/61.5.212.17","443","OK","not vulnerable","CVE-2012-4929","CWE-310"
"BREACH","monportailrh.nc/61.5.212.17","443","OK","not vulnerable, no gzip/deflate/compress/br HTTP compression  - only supplied '/' tested","CVE-2013-3587","CWE-310"
"POODLE_SSL","monportailrh.nc/61.5.212.17","443","OK","not vulnerable, no SSLv3","CVE-2014-3566","CWE-310"
"fallback_SCSV","monportailrh.nc/61.5.212.17","443","OK","no protocol below TLS 1.2 offered","",""
"SWEET32","monportailrh.nc/61.5.212.17","443","LOW","uses 64 bit block ciphers","CVE-2016-2183 CVE-2016-6329","CWE-327"
"FREAK","monportailrh.nc/61.5.212.17","443","OK","not vulnerable","CVE-2015-0204","CWE-310"
"DROWN","monportailrh.nc/61.5.212.17","443","OK","not vulnerable on this host and port","CVE-2016-0800 CVE-2016-0703","CWE-310"
"DROWN_hint","monportailrh.nc/61.5.212.17","443","INFO","Make sure you don't use this certificate elsewhere with SSLv2 enabled services, see https://censys.io/ipv4?q=FEBD1697745BF83907A766F61D77119E098D31DD57A4ED47B31330541FD47CBA","CVE-2016-0800 CVE-2016-0703","CWE-310"
"LOGJAM","monportailrh.nc/61.5.212.17","443","OK","not vulnerable, no DH EXPORT ciphers,","CVE-2015-4000","CWE-310"
"LOGJAM-common_primes","monportailrh.nc/61.5.212.17","443","OK","no DH key with <= TLS 1.2","CVE-2015-4000","CWE-310"
"BEAST","monportailrh.nc/61.5.212.17","443","OK","not vulnerable, no SSL3 or TLS1","CVE-2011-3389","CWE-20"
"LUCKY13","monportailrh.nc/61.5.212.17","443","LOW","potentially vulnerable, uses TLS CBC ciphers","CVE-2013-0169","CWE-310"
"winshock","monportailrh.nc/61.5.212.17","443","OK","not vulnerable","CVE-2014-6321","CWE-94"
"RC4","monportailrh.nc/61.5.212.17","443","OK","not vulnerable","CVE-2013-2566 CVE-2015-2808","CWE-310"
"clientsimulation-android_442","monportailrh.nc/61.5.212.17","443","INFO","TLSv1.2 ECDHE-RSA-AES128-GCM-SHA256","",""
"clientsimulation-android_500","monportailrh.nc/61.5.212.17","443","INFO","TLSv1.2 ECDHE-RSA-AES128-GCM-SHA256","",""
"clientsimulation-android_60","monportailrh.nc/61.5.212.17","443","INFO","TLSv1.2 ECDHE-RSA-AES128-GCM-SHA256","",""
"clientsimulation-android_70","monportailrh.nc/61.5.212.17","443","INFO","TLSv1.2 ECDHE-RSA-AES128-GCM-SHA256","",""
"clientsimulation-android_81","monportailrh.nc/61.5.212.17","443","INFO","TLSv1.2 ECDHE-RSA-AES128-GCM-SHA256","",""
"clientsimulation-android_90","monportailrh.nc/61.5.212.17","443","INFO","TLSv1.3 TLS_AES_256_GCM_SHA384","",""
"clientsimulation-android_X","monportailrh.nc/61.5.212.17","443","INFO","TLSv1.3 TLS_AES_256_GCM_SHA384","",""
"clientsimulation-chrome_74_win10","monportailrh.nc/61.5.212.17","443","INFO","TLSv1.3 TLS_AES_256_GCM_SHA384","",""
"clientsimulation-chrome_79_win10","monportailrh.nc/61.5.212.17","443","INFO","TLSv1.3 TLS_AES_256_GCM_SHA384","",""
"clientsimulation-firefox_66_win81","monportailrh.nc/61.5.212.17","443","INFO","TLSv1.3 TLS_AES_256_GCM_SHA384","",""
"clientsimulation-firefox_71_win10","monportailrh.nc/61.5.212.17","443","INFO","TLSv1.3 TLS_AES_256_GCM_SHA384","",""
"clientsimulation-ie_6_xp","monportailrh.nc/61.5.212.17","443","INFO","No connection","",""
"clientsimulation-ie_8_win7","monportailrh.nc/61.5.212.17","443","INFO","No connection","",""
"clientsimulation-ie_8_xp","monportailrh.nc/61.5.212.17","443","INFO","No connection","",""
"clientsimulation-ie_11_win7","monportailrh.nc/61.5.212.17","443","INFO","TLSv1.2 ECDHE-RSA-AES128-SHA256","",""
"clientsimulation-ie_11_win81","monportailrh.nc/61.5.212.17","443","INFO","TLSv1.2 ECDHE-RSA-AES128-SHA256","",""
"clientsimulation-ie_11_winphone81","monportailrh.nc/61.5.212.17","443","INFO","TLSv1.2 ECDHE-RSA-AES128-SHA256","",""
"clientsimulation-ie_11_win10","monportailrh.nc/61.5.212.17","443","INFO","TLSv1.2 ECDHE-RSA-AES128-GCM-SHA256","",""
"clientsimulation-edge_15_win10","monportailrh.nc/61.5.212.17","443","INFO","TLSv1.2 ECDHE-RSA-AES128-GCM-SHA256","",""
"clientsimulation-edge_17_win10","monportailrh.nc/61.5.212.17","443","INFO","TLSv1.2 ECDHE-RSA-AES128-GCM-SHA256","",""
"clientsimulation-opera_66_win10","monportailrh.nc/61.5.212.17","443","INFO","TLSv1.3 TLS_AES_256_GCM_SHA384","",""
"clientsimulation-safari_9_ios9","monportailrh.nc/61.5.212.17","443","INFO","TLSv1.2 ECDHE-RSA-AES128-GCM-SHA256","",""
"clientsimulation-safari_9_osx1011","monportailrh.nc/61.5.212.17","443","INFO","TLSv1.2 ECDHE-RSA-AES128-GCM-SHA256","",""
"clientsimulation-safari_10_osx1012","monportailrh.nc/61.5.212.17","443","INFO","TLSv1.2 ECDHE-RSA-AES128-GCM-SHA256","",""
"clientsimulation-safari_121_ios_122","monportailrh.nc/61.5.212.17","443","INFO","TLSv1.3 TLS_AES_256_GCM_SHA384","",""
"clientsimulation-safari_130_osx_10146","monportailrh.nc/61.5.212.17","443","INFO","TLSv1.3 TLS_AES_256_GCM_SHA384","",""
"clientsimulation-apple_ats_9_ios9","monportailrh.nc/61.5.212.17","443","INFO","TLSv1.2 ECDHE-RSA-AES128-GCM-SHA256","",""
"clientsimulation-java_6u45","monportailrh.nc/61.5.212.17","443","INFO","No connection","",""
"clientsimulation-java_7u25","monportailrh.nc/61.5.212.17","443","INFO","No connection","",""
"clientsimulation-java_8u161","monportailrh.nc/61.5.212.17","443","INFO","TLSv1.2 ECDHE-RSA-AES128-GCM-SHA256","",""
